measurement_id,measurement_type,protocol_id,comparable_group,model_id,model_family,model_variant,model_status,run_id,run_complete,checkpoint_path,checkpoint_step_x,training_step,epoch,evaluation_label,sampler,block_size,point,discretize,nfe,forwards_per_sequence,n_samples,seed,source_file,checkpoint_best_metric,checkpoint_ema_decay,checkpoint_epoch,checkpoint_global_step,checkpoint_loadable,checkpoint_parameter_count_total,checkpoint_parameter_count_trainable,checkpoint_processed_tokens,checkpoint_step_y,checkpoint_wall_clock_seconds,cross_sample_overlap_4,distinct_2,distinct_3,distinct_4,frontier_integral,gen_ppl,gen_ppl_seconds,generation_seconds,js_1gram,js_2gram,likelihood_is_strict_upper_bound,likelihood_time_min,mauve,mauve_seconds,processed_training_tokens,sample_adjacent_repetition_rate,sample_distinct_1,sample_distinct_2,sample_unigram_entropy_nats,sample_vocabulary_coverage,sampling_seconds,sampling_tokens_per_second,scoring_seconds,seq_rep_2,seq_rep_3,seq_rep_4,sequence_latency_ms,sequence_latency_p10_ms,sequence_latency_p90_ms,sequence_latency_repeats,test_bits_per_character,test_bits_per_character_estimate,test_epsilon_truncated_nelbo_perplexity_estimate,test_loss,test_masked_fraction,test_nelbo,test_nll,test_perplexity,test_token_count,token_entropy,total_seconds,val_bits_per_character,val_bits_per_character_estimate,val_loss,val_masked_fraction,val_nelbo,val_nll,val_schedule_candidates,val_selected_mask_rate_max,val_selected_mask_rate_min,val_selected_schedule_nelbo_variance,val_token_count,validation_event,zipf
score::results_tinystories_baselines_scores.json::0031::bd3lm_b16_last_clean::sample_fh_spb16,external_generation_eval,legacy_byte_external_quality,legacy_byte_word_fallback,byte_bd3lm_b16_768x12_s12345,BD3-LM,byte_block16_trained_100k,complete_100k_legacy_byte,bd3lm_b16_tinystories_seed12345,True,baseline/bd3lm_b16_tinystories_seed12345/checkpoints/last.pt,100000.0,,,bd3lm_b16_last_clean,bd3lm,16.0,sample_fh_spb16,sample,16.0,256.0,512.0,0.0,results/tinystories_baselines_scores.json,,,,,,,,,,,0.002837628599349,0.5793619689606522,0.8583426651735723,0.94822799281398,0.4830831315642858,,,,0.6931471805599269,0.6931471805595606,,,0.0992668546275482,,,,,,,,,,75.3,0.0218159673087058,0.0038722393007579,0.0007231915031801,,,,,,,,,,,,,,3.585372263297275,,,,,,,,,,,,,,1.0069094377854448
score::results_tinystories_ecld_last_step20000_eval_20260802_scores_ecld_last_step20000_argmax_scores.json::0000::ECLD_last_step20000_argmax::argmax_nfe1,external_generation_eval,ecld_step20k_external_sweep,gpt2_gptj6b_mauve_max256,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,,,ECLD_last_step20000_argmax,full_cfm,,argmax_nfe1,argmax,1.0,1.0,512.0,0.0,results/tinystories_ecld_last_step20000_eval_20260802/scores/ecld_last_step20000_argmax_scores.json,,,,,,,,,,,,,,,0.9460265247546024,74.13102129357402,,,,,,,0.0057438256876577,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
score::results_tinystories_ecld_last_step20000_eval_20260802_scores_ecld_last_step20000_argmax_scores.json::0001::ECLD_last_step20000_argmax::argmax_nfe2,external_generation_eval,ecld_step20k_external_sweep,gpt2_gptj6b_mauve_max256,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,,,ECLD_last_step20000_argmax,full_cfm,,argmax_nfe2,argmax,2.0,2.0,512.0,0.0,results/tinystories_ecld_last_step20000_eval_20260802/scores/ecld_last_step20000_argmax_scores.json,,,,,,,,,,,,,,,0.948685558525309,76.19676271240895,,,,,,,0.0056519124307641,,,,,,,,,,246.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
score::results_tinystories_ecld_last_step20000_eval_20260802_scores_ecld_last_step20000_argmax_scores.json::0002::ECLD_last_step20000_argmax::argmax_nfe4,external_generation_eval,ecld_step20k_external_sweep,gpt2_gptj6b_mauve_max256,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,,,ECLD_last_step20000_argmax,full_cfm,,argmax_nfe4,argmax,4.0,4.0,512.0,0.0,results/tinystories_ecld_last_step20000_eval_20260802/scores/ecld_last_step20000_argmax_scores.json,,,,,,,,,,,,,,,0.9278842013804858,92.30155165320038,,,,,,,0.0064391822234683,,,,,,,,,,247.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
score::results_tinystories_ecld_last_step20000_eval_20260802_scores_ecld_last_step20000_argmax_scores.json::0003::ECLD_last_step20000_argmax::argmax_nfe8,external_generation_eval,ecld_step20k_external_sweep,gpt2_gptj6b_mauve_max256,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,,,ECLD_last_step20000_argmax,full_cfm,,argmax_nfe8,argmax,8.0,8.0,512.0,0.0,results/tinystories_ecld_last_step20000_eval_20260802/scores/ecld_last_step20000_argmax_scores.json,,,,,,,,,,,,,,,0.9143406329948356,107.8876667158791,,,,,,,0.0069693708311351,,,,,,,,,,247.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
score::results_tinystories_ecld_last_step20000_eval_20260802_scores_ecld_last_step20000_argmax_scores.json::0004::ECLD_last_step20000_argmax::argmax_nfe16,external_generation_eval,ecld_step20k_external_sweep,gpt2_gptj6b_mauve_max256,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,,,ECLD_last_step20000_argmax,full_cfm,,argmax_nfe16,argmax,16.0,16.0,512.0,0.0,results/tinystories_ecld_last_step20000_eval_20260802/scores/ecld_last_step20000_argmax_scores.json,,,,,,,,,,,,,,,0.8919696496983143,116.75297419464104,,,,,,,0.0080149510905687,,,,,,,,,,247.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
score::results_tinystories_ecld_last_step20000_eval_20260802_scores_ecld_last_step20000_argmax_scores.json::0005::ECLD_last_step20000_argmax::argmax_nfe32,external_generation_eval,ecld_step20k_external_sweep,gpt2_gptj6b_mauve_max256,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,,,ECLD_last_step20000_argmax,full_cfm,,argmax_nfe32,argmax,32.0,32.0,512.0,0.0,results/tinystories_ecld_last_step20000_eval_20260802/scores/ecld_last_step20000_argmax_scores.json,,,,,,,,,,,,,,,0.9048872827529086,126.31271428043463,,,,,,,0.0074123990480038,,,,,,,,,,247.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
score::results_tinystories_ecld_last_step20000_eval_20260802_scores_ecld_last_step20000_argmax_scores.json::0006::ECLD_last_step20000_argmax::argmax_nfe64,external_generation_eval,ecld_step20k_external_sweep,gpt2_gptj6b_mauve_max256,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,,,ECLD_last_step20000_argmax,full_cfm,,argmax_nfe64,argmax,64.0,64.0,512.0,0.0,results/tinystories_ecld_last_step20000_eval_20260802/scores/ecld_last_step20000_argmax_scores.json,,,,,,,,,,,,,,,0.8781742749330567,135.91416206672886,,,,,,,0.0087159785496659,,,,,,,,,,248.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
score::results_tinystories_ecld_last_step20000_eval_20260802_scores_ecld_last_step20000_argmax_scores.json::0007::ECLD_last_step20000_argmax::argmax_nfe128,external_generation_eval,ecld_step20k_external_sweep,gpt2_gptj6b_mauve_max256,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,,,ECLD_last_step20000_argmax,full_cfm,,argmax_nfe128,argmax,128.0,128.0,512.0,0.0,results/tinystories_ecld_last_step20000_eval_20260802/scores/ecld_last_step20000_argmax_scores.json,,,,,,,,,,,,,,,0.8506086579447802,143.24543761198376,,,,,,,0.0104098504332716,,,,,,,,,,288.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
score::results_tinystories_ecld_last_step20000_eval_20260802_scores_ecld_last_step20000_argmax_scores.json::0008::ECLD_last_step20000_argmax::argmax_nfe256,external_generation_eval,ecld_step20k_external_sweep,gpt2_gptj6b_mauve_max256,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,,,ECLD_last_step20000_argmax,full_cfm,,argmax_nfe256,argmax,256.0,256.0,512.0,0.0,results/tinystories_ecld_last_step20000_eval_20260802/scores/ecld_last_step20000_argmax_scores.json,,,,,,,,,,,,,,,0.8530334200050721,149.94778491484823,,,,,,,0.0102035587920042,,,,,,,,,,247.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
online_quality::ecld1e4::step4000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,4000.0,,ecld1e4_online_step4000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00004000.json,,,,,,,,,,,,,,,0.9343685726483404,111.84832923406114,75.15367592900293,,,,,,0.0061442855500384,53.23613159998786,,,,,,,0.7158818510069977,,,,,,,,,,,,,,,,,,,3.576601761505867,129.84314224298578,,,,,,,,,,,,1.0,
online_quality::ecld1e4::step8000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,8000.0,,ecld1e4_online_step8000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00008000.json,,,,,,,,,,,,,,,0.9273730728981344,91.11767216467076,74.4368393929908,,,,,,0.0064633765684045,47.17183897699579,,,,,,,0.6427670679986477,,,,,,,,,,,,,,,,,,,3.81284563795302,122.7986241489998,,,,,,,,,,,,2.0,
online_quality::ecld1e4::step12000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,12000.0,,ecld1e4_online_step12000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00012000.json,,,,,,,,,,,,,,,0.956798846046686,77.72694249140477,74.79880745901028,,,,,,0.0053337184577092,48.96037191301002,,,,,,,0.645657211978687,,,,,,,,,,,,,,,,,,,3.528896621949656,125.04321140400134,,,,,,,,,,,,3.0,
online_quality::ecld1e4::step16000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,16000.0,,ecld1e4_online_step16000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00016000.json,,,,,,,,,,,,,,,0.937714677711246,91.54878914376204,75.1403270890005,,,,,,0.0060220013037275,46.31002972199349,,,,,,,0.6444081579975318,,,,,,,,,,,,,,,,,,,3.3882267743327854,122.74089355699834,,,,,,,,,,,,4.0,
online_quality::ecld1e4::step20000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,results/tinystories_ecld_last_step20000_eval_20260802/checkpoint/last-step00020000.ckpt,20000.0,20000.0,,ecld1e4_online_step20000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00020000.json,,,,,,,,,,,,,,,0.909549543612596,75.20935242880729,74.526587284985,,,,,,0.0072295466753721,52.317030625010375,,,,,,,0.6492388159967959,,,,,,,,,,,,,,,,,,,3.294850614789389,128.10824535699794,,,,,,,,,,,,5.0,
online_quality::ecld1e4::step24000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,24000.0,,ecld1e4_online_step24000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00024000.json,,,,,,,,,,,,,,,0.9574934639269024,89.66468477431182,74.84473502001492,,,,,,0.0053281733547697,49.08232221199432,,,,,,,0.6534339329809882,,,,,,,,,,,,,,,,,,,3.452965848490862,125.21650869399308,,,,,,,,,,,,6.0,
online_quality::ecld1e4::step28000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,28000.0,,ecld1e4_online_step28000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00028000.json,,,,,,,,,,,,,,,0.9410249636654088,115.9710411180255,75.45786288200179,,,,,,0.0059151564313099,47.11686288099736,,,,,,,0.6490599469980225,,,,,,,,,,,,,,,,,,,3.819478884435688,123.85614465898834,,,,,,,,,,,,7.0,
online_quality::ecld1e4::step32000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,32000.0,,ecld1e4_online_step32000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00032000.json,,,,,,,,,,,,,,,0.9299026576259636,84.7659291605815,74.68171153200092,,,,,,0.0063375269669822,50.65798206703039,,,,,,,0.6456785629852675,,,,,,,,,,,,,,,,,,,3.4096159368620675,126.63000378297876,,,,,,,,,,,,8.0,
online_quality::ecld1e4::step36000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,36000.0,,ecld1e4_online_step36000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00036000.json,,,,,,,,,,,,,,,0.9594803591913026,58.0948630606409,74.88575602695346,,,,,,0.0052531993452052,47.57268599397503,,,,,,,0.6409333789488301,,,,,,,,,,,,,,,,,,,3.0506463838820634,123.71381203102646,,,,,,,,,,,,9.0,
online_quality::ecld1e4::step40000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,40000.0,,ecld1e4_online_step40000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00040000.json,,,,,,,,,,,,,,,0.9282854646391812,106.46753898185834,74.92212570901029,,,,,,0.0064048803276552,40.92092000599951,,,,,,,0.647565440973267,,,,,,,,,,,,,,,,,,,3.721201208404252,117.11789934698028,,,,,,,,,,,,10.0,
online_quality::ecld1e4::step44000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,44000.0,,ecld1e4_online_step44000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00044000.json,,,,,,,,,,,,,,,0.937333041417633,92.8473593092767,74.6790930450079,,,,,,0.0060632888319476,46.439152879989706,,,,,,,0.6470120809972286,,,,,,,,,,,,,,,,,,,3.572417576594459,122.4066867759684,,,,,,,,,,,,11.0,
online_quality::ecld1e4::step48000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,48000.0,,ecld1e4_online_step48000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00048000.json,,,,,,,,,,,,,,,0.927693927169704,100.33608932660304,74.90807416301686,,,,,,0.0064308724563064,32.614191211992875,,,,,,,0.6540240470203571,,,,,,,,,,,,,,,,,,,3.6475842247315033,108.80904746899614,,,,,,,,,,,,12.0,
online_quality::ecld1e4::step52000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,52000.0,,ecld1e4_online_step52000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00052000.json,,,,,,,,,,,,,,,0.9574032602443644,99.0386180194033,74.97459081799025,,,,,,0.0053382598730235,42.66001657495508,,,,,,,0.6467447659815662,,,,,,,,,,,,,,,,,,,3.723786395876559,118.89565465395572,,,,,,,,,,,,13.0,
online_quality::ecld1e4::step56000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,56000.0,,ecld1e4_online_step56000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00056000.json,,,,,,,,,,,,,,,0.9383145121746168,100.4563895775193,74.68168965203222,,,,,,0.0060324147487048,34.36776380595984,,,,,,,0.6467768850270659,,,,,,,,,,,,,,,,,,,3.446862691905656,110.31879809801468,,,,,,,,,,,,14.0,
online_quality::ecld1e4::step60000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,60000.0,,ecld1e4_online_step60000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00060000.json,,,,,,,,,,,,,,,0.963592259326708,132.54987070967155,74.93624726997223,,,,,,0.0051246581613497,38.24087471101666,,,,,,,0.6425617459462956,,,,,,,,,,,,,,,,,,,3.738637903425418,114.46279782999773,,,,,,,,,,,,15.0,
online_quality::ecld1e4::step64000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,64000.0,,ecld1e4_online_step64000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00064000.json,,,,,,,,,,,,,,,0.9470598088363142,99.2536861453785,74.82313722302206,,,,,,0.0056734691203399,48.25807377899764,,,,,,,0.6408831009757705,,,,,,,,,,,,,,,,,,,3.494262810217701,124.35040100401966,,,,,,,,,,,,16.0,
online_quality::ecld1e4::step68000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,68000.0,,ecld1e4_online_step68000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00068000.json,,,,,,,,,,,,,,,0.9399412078918948,99.05253126441325,93.90672702295706,,,,,,0.0059704433647639,68.73148658499122,,,,,,,1.3771513119572774,,,,,,,,,,,,,,,,,,,3.6325535690326536,164.64621748001082,,,,,,,,,,,,17.0,
online_quality::ecld1e4::step72000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,72000.0,,ecld1e4_online_step72000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00072000.json,,,,,,,,,,,,,,,0.9213171238396056,108.4485868844186,126.40270707401214,,,,,,0.0066897445062378,86.32961865101242,,,,,,,1.397995415027253,,,,,,,,,,,,,,,,,,,3.699607078917702,215.40117428201484,,,,,,,,,,,,18.0,
online_quality::ecld1e4::step76000,online_quality_curve,ecld_online_nfe1_v1,ecld_online_quality_nfe1,gpt2_ecld_lr1e4_384x6_s12345,ECLD,lr1e-4_fixed_reduction,run_completed_100k_only_step20k_weights_saved,2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345,True,,,76000.0,,ecld1e4_online_step76000,full_cfm,,online_quality_nfe1,,1.0,1.0,512.0,0.0,logs/train/2026-08-01_tinystories_ecld_fixed_ddp2_lr1e4_warmup500_ecld1x1_384x6x6_seed12345/quality_eval/metrics-step=00076000.json,,,,,,,,,,,,,,,0.9526643659426058,107.0556815677792,75.02013288403396,,,,,,0.0054950189087978,47.80564064200735,,,,,,,0.6443321849801578,,,,,,,,,,,,,,,,,,,3.65641088313197,124.14348090998828,,,,,,,,,,,,19.0,
